"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Marital Status"	"Marital Status Code"	"Mother's Education"	"Mother's Education Code"	Births
	"New York"	"36"	"2005"	"2005"	"Married"	"1"	"12 years"	"19178"	17408
	"New York"	"36"	"2005"	"2005"	"Married"	"1"	"13 - 15 years"	"19179"	10907
	"New York"	"36"	"2005"	"2005"	"Married"	"1"	"16 years and over"	"16+"	24404
	"New York"	"36"	"2005"	"2005"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	3808
	"New York"	"36"	"2005"	"2005"	"Married"	"1"	"Excluded"	"999"	86770
	"New York"	"36"	"2005"	"2005"	"Unmarried"	"2"	"0 -  8 years"	"19176"	5498
	"New York"	"36"	"2005"	"2005"	"Unmarried"	"2"	"9 - 11 years"	"19177"	13032
	"New York"	"36"	"2005"	"2005"	"Unmarried"	"2"	"12 years"	"19178"	18671
	"New York"	"36"	"2005"	"2005"	"Unmarried"	"2"	"13 - 15 years"	"19179"	10054
	"New York"	"36"	"2005"	"2005"	"Unmarried"	"2"	"16 years and over"	"16+"	4815
	"New York"	"36"	"2005"	"2005"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	1266
	"New York"	"36"	"2005"	"2005"	"Unmarried"	"2"	"Excluded"	"999"	42074
	"New York"	"36"	"2006"	"2006"	"Married"	"1"	"0 -  8 years"	"19176"	3142
	"New York"	"36"	"2006"	"2006"	"Married"	"1"	"9 - 11 years"	"19177"	4576
	"New York"	"36"	"2006"	"2006"	"Married"	"1"	"12 years"	"19178"	17389
	"New York"	"36"	"2006"	"2006"	"Married"	"1"	"13 - 15 years"	"19179"	10873
	"New York"	"36"	"2006"	"2006"	"Married"	"1"	"16 years and over"	"16+"	25392
	"New York"	"36"	"2006"	"2006"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	3677
	"New York"	"36"	"2006"	"2006"	"Married"	"1"	"Excluded"	"999"	84940
	"New York"	"36"	"2006"	"2006"	"Unmarried"	"2"	"0 -  8 years"	"19176"	5442
	"New York"	"36"	"2006"	"2006"	"Unmarried"	"2"	"9 - 11 years"	"19177"	13011
	"New York"	"36"	"2006"	"2006"	"Unmarried"	"2"	"12 years"	"19178"	19336
	"New York"	"36"	"2006"	"2006"	"Unmarried"	"2"	"13 - 15 years"	"19179"	10654
	"New York"	"36"	"2006"	"2006"	"Unmarried"	"2"	"16 years and over"	"16+"	5122
	"New York"	"36"	"2006"	"2006"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	1271
	"New York"	"36"	"2006"	"2006"	"Unmarried"	"2"	"Excluded"	"999"	45279
	"North Carolina"	"37"	"2003"	"2003"	"Married"	"1"	"0 -  8 years"	"19176"	3368
	"North Carolina"	"37"	"2003"	"2003"	"Married"	"1"	"9 - 11 years"	"19177"	5940
	"North Carolina"	"37"	"2003"	"2003"	"Married"	"1"	"12 years"	"19178"	18820
	"North Carolina"	"37"	"2003"	"2003"	"Married"	"1"	"13 - 15 years"	"19179"	18767
	"North Carolina"	"37"	"2003"	"2003"	"Married"	"1"	"16 years and over"	"16+"	29431
	"North Carolina"	"37"	"2003"	"2003"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	195
	"North Carolina"	"37"	"2003"	"2003"	"Unmarried"	"2"	"0 -  8 years"	"19176"	4716
	"North Carolina"	"37"	"2003"	"2003"	"Unmarried"	"2"	"9 - 11 years"	"19177"	12436
	"North Carolina"	"37"	"2003"	"2003"	"Unmarried"	"2"	"12 years"	"19178"	15572
	"North Carolina"	"37"	"2003"	"2003"	"Unmarried"	"2"	"13 - 15 years"	"19179"	7027
	"North Carolina"	"37"	"2003"	"2003"	"Unmarried"	"2"	"16 years and over"	"16+"	1899
	"North Carolina"	"37"	"2003"	"2003"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	152
	"North Carolina"	"37"	"2004"	"2004"	"Married"	"1"	"0 -  8 years"	"19176"	3358
	"North Carolina"	"37"	"2004"	"2004"	"Married"	"1"	"9 - 11 years"	"19177"	5988
	"North Carolina"	"37"	"2004"	"2004"	"Married"	"1"	"12 years"	"19178"	18269
	"North Carolina"	"37"	"2004"	"2004"	"Married"	"1"	"13 - 15 years"	"19179"	18461
	"North Carolina"	"37"	"2004"	"2004"	"Married"	"1"	"16 years and over"	"16+"	29232
	"North Carolina"	"37"	"2004"	"2004"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	361
	"North Carolina"	"37"	"2004"	"2004"	"Unmarried"	"2"	"0 -  8 years"	"19176"	4934
	"North Carolina"	"37"	"2004"	"2004"	"Unmarried"	"2"	"9 - 11 years"	"19177"	13098
	"North Carolina"	"37"	"2004"	"2004"	"Unmarried"	"2"	"12 years"	"19178"	16226
	"North Carolina"	"37"	"2004"	"2004"	"Unmarried"	"2"	"13 - 15 years"	"19179"	7529
	"North Carolina"	"37"	"2004"	"2004"	"Unmarried"	"2"	"16 years and over"	"16+"	2145
	"North Carolina"	"37"	"2004"	"2004"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	246
	"North Carolina"	"37"	"2005"	"2005"	"Married"	"1"	"0 -  8 years"	"19176"	3650
	"North Carolina"	"37"	"2005"	"2005"	"Married"	"1"	"9 - 11 years"	"19177"	5746
	"North Carolina"	"37"	"2005"	"2005"	"Married"	"1"	"12 years"	"19178"	17707
	"North Carolina"	"37"	"2005"	"2005"	"Married"	"1"	"13 - 15 years"	"19179"	18372
	"North Carolina"	"37"	"2005"	"2005"	"Married"	"1"	"16 years and over"	"16+"	29898
	"North Carolina"	"37"	"2005"	"2005"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	423
	"North Carolina"	"37"	"2005"	"2005"	"Unmarried"	"2"	"0 -  8 years"	"19176"	5358
	"North Carolina"	"37"	"2005"	"2005"	"Unmarried"	"2"	"9 - 11 years"	"19177"	13724
	"North Carolina"	"37"	"2005"	"2005"	"Unmarried"	"2"	"12 years"	"19178"	17311
	"North Carolina"	"37"	"2005"	"2005"	"Unmarried"	"2"	"13 - 15 years"	"19179"	8234
	"North Carolina"	"37"	"2005"	"2005"	"Unmarried"	"2"	"16 years and over"	"16+"	2421
	"North Carolina"	"37"	"2005"	"2005"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	252
	"North Carolina"	"37"	"2006"	"2006"	"Married"	"1"	"0 -  8 years"	"19176"	3672
	"North Carolina"	"37"	"2006"	"2006"	"Married"	"1"	"9 - 11 years"	"19177"	5929
	"North Carolina"	"37"	"2006"	"2006"	"Married"	"1"	"12 years"	"19178"	17429
	"North Carolina"	"37"	"2006"	"2006"	"Married"	"1"	"13 - 15 years"	"19179"	18690
	"North Carolina"	"37"	"2006"	"2006"	"Married"	"1"	"16 years and over"	"16+"	30379
	"North Carolina"	"37"	"2006"	"2006"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	489
	"North Carolina"	"37"	"2006"	"2006"	"Unmarried"	"2"	"0 -  8 years"	"19176"	5729
	"North Carolina"	"37"	"2006"	"2006"	"Unmarried"	"2"	"9 - 11 years"	"19177"	14649
	"North Carolina"	"37"	"2006"	"2006"	"Unmarried"	"2"	"12 years"	"19178"	18631
	"North Carolina"	"37"	"2006"	"2006"	"Unmarried"	"2"	"13 - 15 years"	"19179"	9342
	"North Carolina"	"37"	"2006"	"2006"	"Unmarried"	"2"	"16 years and over"	"16+"	2625
	"North Carolina"	"37"	"2006"	"2006"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	295
	"North Dakota"	"38"	"2003"	"2003"	"Married"	"1"	"0 -  8 years"	"19176"	39
	"North Dakota"	"38"	"2003"	"2003"	"Married"	"1"	"9 - 11 years"	"19177"	159
	"North Dakota"	"38"	"2003"	"2003"	"Married"	"1"	"12 years"	"19178"	1129
	"North Dakota"	"38"	"2003"	"2003"	"Married"	"1"	"13 - 15 years"	"19179"	1819
	"North Dakota"	"38"	"2003"	"2003"	"Married"	"1"	"16 years and over"	"16+"	2536
	"North Dakota"	"38"	"2003"	"2003"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	14
	"North Dakota"	"38"	"2003"	"2003"	"Unmarried"	"2"	"0 -  8 years"	"19176"	46
	"North Dakota"	"38"	"2003"	"2003"	"Unmarried"	"2"	"9 - 11 years"	"19177"	468
	"North Dakota"	"38"	"2003"	"2003"	"Unmarried"	"2"	"12 years"	"19178"	958
	"North Dakota"	"38"	"2003"	"2003"	"Unmarried"	"2"	"13 - 15 years"	"19179"	653
	"North Dakota"	"38"	"2003"	"2003"	"Unmarried"	"2"	"16 years and over"	"16+"	143
	"North Dakota"	"38"	"2004"	"2004"	"Married"	"1"	"0 -  8 years"	"19176"	38
	"North Dakota"	"38"	"2004"	"2004"	"Married"	"1"	"9 - 11 years"	"19177"	156
	"North Dakota"	"38"	"2004"	"2004"	"Married"	"1"	"12 years"	"19178"	1105
	"North Dakota"	"38"	"2004"	"2004"	"Married"	"1"	"13 - 15 years"	"19179"	1804
	"North Dakota"	"38"	"2004"	"2004"	"Married"	"1"	"16 years and over"	"16+"	2619
	"North Dakota"	"38"	"2004"	"2004"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	18
	"North Dakota"	"38"	"2004"	"2004"	"Unmarried"	"2"	"0 -  8 years"	"19176"	50
	"North Dakota"	"38"	"2004"	"2004"	"Unmarried"	"2"	"9 - 11 years"	"19177"	508
	"North Dakota"	"38"	"2004"	"2004"	"Unmarried"	"2"	"12 years"	"19178"	1005
	"North Dakota"	"38"	"2004"	"2004"	"Unmarried"	"2"	"13 - 15 years"	"19179"	727
	"North Dakota"	"38"	"2004"	"2004"	"Unmarried"	"2"	"16 years and over"	"16+"	152
	"North Dakota"	"38"	"2005"	"2005"	"Married"	"1"	"0 -  8 years"	"19176"	46
	"North Dakota"	"38"	"2005"	"2005"	"Married"	"1"	"9 - 11 years"	"19177"	154
	"North Dakota"	"38"	"2005"	"2005"	"Married"	"1"	"12 years"	"19178"	1081
	"North Dakota"	"38"	"2005"	"2005"	"Married"	"1"	"13 - 15 years"	"19179"	1734
	"North Dakota"	"38"	"2005"	"2005"	"Married"	"1"	"16 years and over"	"16+"	2660
	"North Dakota"	"38"	"2005"	"2005"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	17
	"North Dakota"	"38"	"2005"	"2005"	"Unmarried"	"2"	"0 -  8 years"	"19176"	58
	"North Dakota"	"38"	"2005"	"2005"	"Unmarried"	"2"	"9 - 11 years"	"19177"	525
	"North Dakota"	"38"	"2005"	"2005"	"Unmarried"	"2"	"12 years"	"19178"	1122
	"North Dakota"	"38"	"2005"	"2005"	"Unmarried"	"2"	"13 - 15 years"	"19179"	768
	"North Dakota"	"38"	"2005"	"2005"	"Unmarried"	"2"	"16 years and over"	"16+"	211
	"North Dakota"	"38"	"2005"	"2005"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	14
	"North Dakota"	"38"	"2006"	"2006"	"Married"	"1"	"Excluded"	"999"	5889
	"North Dakota"	"38"	"2006"	"2006"	"Unmarried"	"2"	"Excluded"	"999"	2732
	"Ohio"	"39"	"2003"	"2003"	"Married"	"1"	"0 -  8 years"	"19176"	3006
	"Ohio"	"39"	"2003"	"2003"	"Married"	"1"	"9 - 11 years"	"19177"	4669
	"Ohio"	"39"	"2003"	"2003"	"Married"	"1"	"12 years"	"19178"	25337
	"Ohio"	"39"	"2003"	"2003"	"Married"	"1"	"13 - 15 years"	"19179"	23333
	"Ohio"	"39"	"2003"	"2003"	"Married"	"1"	"16 years and over"	"16+"	38278
	"Ohio"	"39"	"2003"	"2003"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	926
	"Ohio"	"39"	"2003"	"2003"	"Unmarried"	"2"	"0 -  8 years"	"19176"	1751
	"Ohio"	"39"	"2003"	"2003"	"Unmarried"	"2"	"9 - 11 years"	"19177"	15745
	"Ohio"	"39"	"2003"	"2003"	"Unmarried"	"2"	"12 years"	"19178"	23510
	"Ohio"	"39"	"2003"	"2003"	"Unmarried"	"2"	"13 - 15 years"	"19179"	9843
	"Ohio"	"39"	"2003"	"2003"	"Unmarried"	"2"	"16 years and over"	"16+"	2313
	"Ohio"	"39"	"2003"	"2003"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	968
	"Ohio"	"39"	"2004"	"2004"	"Married"	"1"	"0 -  8 years"	"19176"	2941
	"Ohio"	"39"	"2004"	"2004"	"Married"	"1"	"9 - 11 years"	"19177"	4413
	"Ohio"	"39"	"2004"	"2004"	"Married"	"1"	"12 years"	"19178"	22597
	"Ohio"	"39"	"2004"	"2004"	"Married"	"1"	"13 - 15 years"	"19179"	22881
	"Ohio"	"39"	"2004"	"2004"	"Married"	"1"	"16 years and over"	"16+"	38665
	"Ohio"	"39"	"2004"	"2004"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	1794
	"Ohio"	"39"	"2004"	"2004"	"Unmarried"	"2"	"0 -  8 years"	"19176"	1845
	"Ohio"	"39"	"2004"	"2004"	"Unmarried"	"2"	"9 - 11 years"	"19177"	15570
	"Ohio"	"39"	"2004"	"2004"	"Unmarried"	"2"	"12 years"	"19178"	23136
	"Ohio"	"39"	"2004"	"2004"	"Unmarried"	"2"	"13 - 15 years"	"19179"	10755
	"Ohio"	"39"	"2004"	"2004"	"Unmarried"	"2"	"16 years and over"	"16+"	2638
	"Ohio"	"39"	"2004"	"2004"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	1719
	"Ohio"	"39"	"2005"	"2005"	"Married"	"1"	"0 -  8 years"	"19176"	2933
	"Ohio"	"39"	"2005"	"2005"	"Married"	"1"	"9 - 11 years"	"19177"	4180
	"Ohio"	"39"	"2005"	"2005"	"Married"	"1"	"12 years"	"19178"	21346
	"Ohio"	"39"	"2005"	"2005"	"Married"	"1"	"13 - 15 years"	"19179"	21947
	"Ohio"	"39"	"2005"	"2005"	"Married"	"1"	"16 years and over"	"16+"	38482
	"Ohio"	"39"	"2005"	"2005"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	1744
	"Ohio"	"39"	"2005"	"2005"	"Unmarried"	"2"	"0 -  8 years"	"19176"	1927
	"Ohio"	"39"	"2005"	"2005"	"Unmarried"	"2"	"9 - 11 years"	"19177"	15738
	"Ohio"	"39"	"2005"	"2005"	"Unmarried"	"2"	"12 years"	"19178"	23922
	"Ohio"	"39"	"2005"	"2005"	"Unmarried"	"2"	"13 - 15 years"	"19179"	11594
	"Ohio"	"39"	"2005"	"2005"	"Unmarried"	"2"	"16 years and over"	"16+"	2804
	"Ohio"	"39"	"2005"	"2005"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	1771
	"Ohio"	"39"	"2006"	"2006"	"Married"	"1"	"Excluded"	"999"	89585
	"Ohio"	"39"	"2006"	"2006"	"Unmarried"	"2"	"Excluded"	"999"	61008
	"Oklahoma"	"40"	"2003"	"2003"	"Married"	"1"	"0 -  8 years"	"19176"	1122
	"Oklahoma"	"40"	"2003"	"2003"	"Married"	"1"	"9 - 11 years"	"19177"	3321
	"Oklahoma"	"40"	"2003"	"2003"	"Married"	"1"	"12 years"	"19178"	10864
	"Oklahoma"	"40"	"2003"	"2003"	"Married"	"1"	"13 - 15 years"	"19179"	7506
	"Oklahoma"	"40"	"2003"	"2003"	"Married"	"1"	"16 years and over"	"16+"	9181
	"Oklahoma"	"40"	"2003"	"2003"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	72
	"Oklahoma"	"40"	"2003"	"2003"	"Unmarried"	"2"	"0 -  8 years"	"19176"	1314
	"Oklahoma"	"40"	"2003"	"2003"	"Unmarried"	"2"	"9 - 11 years"	"19177"	6010
	"Oklahoma"	"40"	"2003"	"2003"	"Unmarried"	"2"	"12 years"	"19178"	8071
	"Oklahoma"	"40"	"2003"	"2003"	"Unmarried"	"2"	"13 - 15 years"	"19179"	2850
	"Oklahoma"	"40"	"2003"	"2003"	"Unmarried"	"2"	"16 years and over"	"16+"	551
	"Oklahoma"	"40"	"2003"	"2003"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	119
	"Oklahoma"	"40"	"2004"	"2004"	"Married"	"1"	"0 -  8 years"	"19176"	1075
	"Oklahoma"	"40"	"2004"	"2004"	"Married"	"1"	"9 - 11 years"	"19177"	3131
	"Oklahoma"	"40"	"2004"	"2004"	"Married"	"1"	"12 years"	"19178"	10532
	"Oklahoma"	"40"	"2004"	"2004"	"Married"	"1"	"13 - 15 years"	"19179"	7446
	"Oklahoma"	"40"	"2004"	"2004"	"Married"	"1"	"16 years and over"	"16+"	9321
	"Oklahoma"	"40"	"2004"	"2004"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	87
	"Oklahoma"	"40"	"2004"	"2004"	"Unmarried"	"2"	"0 -  8 years"	"19176"	1344
	"Oklahoma"	"40"	"2004"	"2004"	"Unmarried"	"2"	"9 - 11 years"	"19177"	6119
	"Oklahoma"	"40"	"2004"	"2004"	"Unmarried"	"2"	"12 years"	"19178"	8549
	"Oklahoma"	"40"	"2004"	"2004"	"Unmarried"	"2"	"13 - 15 years"	"19179"	2940
	"Oklahoma"	"40"	"2004"	"2004"	"Unmarried"	"2"	"16 years and over"	"16+"	609
	"Oklahoma"	"40"	"2004"	"2004"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	153
	"Oklahoma"	"40"	"2005"	"2005"	"Married"	"1"	"0 -  8 years"	"19176"	1072
	"Oklahoma"	"40"	"2005"	"2005"	"Married"	"1"	"9 - 11 years"	"19177"	3050
	"Oklahoma"	"40"	"2005"	"2005"	"Married"	"1"	"12 years"	"19178"	10156
	"Oklahoma"	"40"	"2005"	"2005"	"Married"	"1"	"13 - 15 years"	"19179"	7607
	"Oklahoma"	"40"	"2005"	"2005"	"Married"	"1"	"16 years and over"	"16+"	9228
	"Oklahoma"	"40"	"2005"	"2005"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	443
	"Oklahoma"	"40"	"2005"	"2005"	"Unmarried"	"2"	"0 -  8 years"	"19176"	1315
	"Oklahoma"	"40"	"2005"	"2005"	"Unmarried"	"2"	"9 - 11 years"	"19177"	6027
	"Oklahoma"	"40"	"2005"	"2005"	"Unmarried"	"2"	"12 years"	"19178"	8713
	"Oklahoma"	"40"	"2005"	"2005"	"Unmarried"	"2"	"13 - 15 years"	"19179"	3253
	"Oklahoma"	"40"	"2005"	"2005"	"Unmarried"	"2"	"16 years and over"	"16+"	674
	"Oklahoma"	"40"	"2005"	"2005"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	263
	"Oklahoma"	"40"	"2006"	"2006"	"Married"	"1"	"0 -  8 years"	"19176"	1194
	"Oklahoma"	"40"	"2006"	"2006"	"Married"	"1"	"9 - 11 years"	"19177"	2994
	"Oklahoma"	"40"	"2006"	"2006"	"Married"	"1"	"12 years"	"19178"	10496
	"Oklahoma"	"40"	"2006"	"2006"	"Married"	"1"	"13 - 15 years"	"19179"	7548
	"Oklahoma"	"40"	"2006"	"2006"	"Married"	"1"	"16 years and over"	"16+"	9248
	"Oklahoma"	"40"	"2006"	"2006"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	446
	"Oklahoma"	"40"	"2006"	"2006"	"Unmarried"	"2"	"0 -  8 years"	"19176"	1447
	"Oklahoma"	"40"	"2006"	"2006"	"Unmarried"	"2"	"9 - 11 years"	"19177"	6507
	"Oklahoma"	"40"	"2006"	"2006"	"Unmarried"	"2"	"12 years"	"19178"	9523
	"Oklahoma"	"40"	"2006"	"2006"	"Unmarried"	"2"	"13 - 15 years"	"19179"	3614
	"Oklahoma"	"40"	"2006"	"2006"	"Unmarried"	"2"	"16 years and over"	"16+"	765
	"Oklahoma"	"40"	"2006"	"2006"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	234
	"Oregon"	"41"	"2003"	"2003"	"Married"	"1"	"0 -  8 years"	"19176"	1533
	"Oregon"	"41"	"2003"	"2003"	"Married"	"1"	"9 - 11 years"	"19177"	2346
	"Oregon"	"41"	"2003"	"2003"	"Married"	"1"	"12 years"	"19178"	8411
	"Oregon"	"41"	"2003"	"2003"	"Married"	"1"	"13 - 15 years"	"19179"	7829
	"Oregon"	"41"	"2003"	"2003"	"Married"	"1"	"16 years and over"	"16+"	10377
	"Oregon"	"41"	"2003"	"2003"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	871
	"Oregon"	"41"	"2003"	"2003"	"Unmarried"	"2"	"0 -  8 years"	"19176"	1203
	"Oregon"	"41"	"2003"	"2003"	"Unmarried"	"2"	"9 - 11 years"	"19177"	3833
	"Oregon"	"41"	"2003"	"2003"	"Unmarried"	"2"	"12 years"	"19178"	5799
	"Oregon"	"41"	"2003"	"2003"	"Unmarried"	"2"	"13 - 15 years"	"19179"	2537
	"Oregon"	"41"	"2003"	"2003"	"Unmarried"	"2"	"16 years and over"	"16+"	739
	"Oregon"	"41"	"2003"	"2003"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	475
	"Oregon"	"41"	"2004"	"2004"	"Married"	"1"	"0 -  8 years"	"19176"	1550
	"Oregon"	"41"	"2004"	"2004"	"Married"	"1"	"9 - 11 years"	"19177"	2219
	"Oregon"	"41"	"2004"	"2004"	"Married"	"1"	"12 years"	"19178"	7640
	"Oregon"	"41"	"2004"	"2004"	"Married"	"1"	"13 - 15 years"	"19179"	7758
	"Oregon"	"41"	"2004"	"2004"	"Married"	"1"	"16 years and over"	"16+"	10806
	"Oregon"	"41"	"2004"	"2004"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	855
	"Oregon"	"41"	"2004"	"2004"	"Unmarried"	"2"	"0 -  8 years"	"19176"	1326
	"Oregon"	"41"	"2004"	"2004"	"Unmarried"	"2"	"9 - 11 years"	"19177"	3798
	"Oregon"	"41"	"2004"	"2004"	"Unmarried"	"2"	"12 years"	"19178"	5864
	"Oregon"	"41"	"2004"	"2004"	"Unmarried"	"2"	"13 - 15 years"	"19179"	2691
	"Oregon"	"41"	"2004"	"2004"	"Unmarried"	"2"	"16 years and over"	"16+"	717
	"Oregon"	"41"	"2004"	"2004"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	454
	"Oregon"	"41"	"2005"	"2005"	"Married"	"1"	"0 -  8 years"	"19176"	1710
	"Oregon"	"41"	"2005"	"2005"	"Married"	"1"	"9 - 11 years"	"19177"	2224
	"Oregon"	"41"	"2005"	"2005"	"Married"	"1"	"12 years"	"19178"	7438
	"Oregon"	"41"	"2005"	"2005"	"Married"	"1"	"13 - 15 years"	"19179"	7469
	"Oregon"	"41"	"2005"	"2005"	"Married"	"1"	"16 years and over"	"16+"	10975
	"Oregon"	"41"	"2005"	"2005"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	830
	"Oregon"	"41"	"2005"	"2005"	"Unmarried"	"2"	"0 -  8 years"	"19176"	1335
	"Oregon"	"41"	"2005"	"2005"	"Unmarried"	"2"	"9 - 11 years"	"19177"	3839
	"Oregon"	"41"	"2005"	"2005"	"Unmarried"	"2"	"12 years"	"19178"	6135
	"Oregon"	"41"	"2005"	"2005"	"Unmarried"	"2"	"13 - 15 years"	"19179"	2699
	"Oregon"	"41"	"2005"	"2005"	"Unmarried"	"2"	"16 years and over"	"16+"	819
	"Oregon"	"41"	"2005"	"2005"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	449
	"Oregon"	"41"	"2006"	"2006"	"Married"	"1"	"0 -  8 years"	"19176"	1601
	"Oregon"	"41"	"2006"	"2006"	"Married"	"1"	"9 - 11 years"	"19177"	2326
	"Oregon"	"41"	"2006"	"2006"	"Married"	"1"	"12 years"	"19178"	7916
	"Oregon"	"41"	"2006"	"2006"	"Married"	"1"	"13 - 15 years"	"19179"	7570
	"Oregon"	"41"	"2006"	"2006"	"Married"	"1"	"16 years and over"	"16+"	11583
	"Oregon"	"41"	"2006"	"2006"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	990
	"Oregon"	"41"	"2006"	"2006"	"Unmarried"	"2"	"0 -  8 years"	"19176"	1367
	"Oregon"	"41"	"2006"	"2006"	"Unmarried"	"2"	"9 - 11 years"	"19177"	4279
	"Oregon"	"41"	"2006"	"2006"	"Unmarried"	"2"	"12 years"	"19178"	6738
	"Oregon"	"41"	"2006"	"2006"	"Unmarried"	"2"	"13 - 15 years"	"19179"	2873
	"Oregon"	"41"	"2006"	"2006"	"Unmarried"	"2"	"16 years and over"	"16+"	888
	"Oregon"	"41"	"2006"	"2006"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	558
	"Pennsylvania"	"42"	"2003"	"2003"	"Married"	"1"	"Excluded"	"999"	96412
	"Pennsylvania"	"42"	"2003"	"2003"	"Unmarried"	"2"	"Excluded"	"999"	49547
	"Pennsylvania"	"42"	"2004"	"2004"	"Married"	"1"	"Excluded"	"999"	93765
	"Pennsylvania"	"42"	"2004"	"2004"	"Unmarried"	"2"	"Excluded"	"999"	50983
	"Pennsylvania"	"42"	"2005"	"2005"	"Married"	"1"	"Excluded"	"999"	92255
	"Pennsylvania"	"42"	"2005"	"2005"	"Unmarried"	"2"	"Excluded"	"999"	53128
	"Pennsylvania"	"42"	"2006"	"2006"	"Married"	"1"	"Excluded"	"999"	92025
	"Pennsylvania"	"42"	"2006"	"2006"	"Unmarried"	"2"	"Excluded"	"999"	57065
	"Rhode Island"	"44"	"2003"	"2003"	"Married"	"1"	"0 -  8 years"	"19176"	164
	"Rhode Island"	"44"	"2003"	"2003"	"Married"	"1"	"9 - 11 years"	"19177"	288
	"Rhode Island"	"44"	"2003"	"2003"	"Married"	"1"	"12 years"	"19178"	1810
	"Rhode Island"	"44"	"2003"	"2003"	"Married"	"1"	"13 - 15 years"	"19179"	1529
	"Rhode Island"	"44"	"2003"	"2003"	"Married"	"1"	"16 years and over"	"16+"	4526
	"Rhode Island"	"44"	"2003"	"2003"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	164
	"Rhode Island"	"44"	"2003"	"2003"	"Unmarried"	"2"	"0 -  8 years"	"19176"	305
	"Rhode Island"	"44"	"2003"	"2003"	"Unmarried"	"2"	"9 - 11 years"	"19177"	1101
	"Rhode Island"	"44"	"2003"	"2003"	"Unmarried"	"2"	"12 years"	"19178"	1885
	"Rhode Island"	"44"	"2003"	"2003"	"Unmarried"	"2"	"13 - 15 years"	"19179"	754
	"Rhode Island"	"44"	"2003"	"2003"	"Unmarried"	"2"	"16 years and over"	"16+"	502
	"Rhode Island"	"44"	"2003"	"2003"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	181
	"Rhode Island"	"44"	"2004"	"2004"	"Married"	"1"	"0 -  8 years"	"19176"	134
	"Rhode Island"	"44"	"2004"	"2004"	"Married"	"1"	"9 - 11 years"	"19177"	295
	"Rhode Island"	"44"	"2004"	"2004"	"Married"	"1"	"12 years"	"19178"	1651
	"Rhode Island"	"44"	"2004"	"2004"	"Married"	"1"	"13 - 15 years"	"19179"	1335
	"Rhode Island"	"44"	"2004"	"2004"	"Married"	"1"	"16 years and over"	"16+"	4429
	"Rhode Island"	"44"	"2004"	"2004"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	172
	"Rhode Island"	"44"	"2004"	"2004"	"Unmarried"	"2"	"0 -  8 years"	"19176"	360
	"Rhode Island"	"44"	"2004"	"2004"	"Unmarried"	"2"	"9 - 11 years"	"19177"	1141
	"Rhode Island"	"44"	"2004"	"2004"	"Unmarried"	"2"	"12 years"	"19178"	1898
	"Rhode Island"	"44"	"2004"	"2004"	"Unmarried"	"2"	"13 - 15 years"	"19179"	741
	"Rhode Island"	"44"	"2004"	"2004"	"Unmarried"	"2"	"16 years and over"	"16+"	478
	"Rhode Island"	"44"	"2004"	"2004"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	145
